horizon,secid,param_id,fold_id,train_rows,validation_rows,validation_first_date,validation_last_date,max_depth,min_samples_leaf,max_thresholds,normalize_etc,accuracy,balanced_accuracy,precision_up,recall_up,f1_up,true_positive_share,predicted_positive_share,tp,tn,fp,fn
5,IMOEX,32,0,995.0,247.0,2019-03-04,2020-02-25,5,10,8,False,0.562753036437247,0.5105263157894737,0.6222222222222222,0.7368421052631579,0.6746987951807228,0.6153846153846154,0.728744939271255,112.0,27.0,68.0,40.0
5,IMOEX,32,1,1499.0,247.0,2021-03-05,2022-02-22,5,10,8,False,0.5668016194331984,0.5420310015898251,0.5783783783783784,0.7867647058823529,0.6666666666666666,0.5506072874493927,0.7489878542510121,107.0,33.0,78.0,29.0
5,IMOEX,32,2,2003.0,185.0,2023-03-29,2023-12-15,5,10,8,False,0.518918918918919,0.48623131392604246,0.6545454545454545,0.5853658536585366,0.6180257510729614,0.6648648648648648,0.5945945945945946,72.0,24.0,38.0,51.0
5,IMOEX,32,mean,,,,,5,10,8,False,0.5494911915964548,0.512929543768447,,,,,,,,,
5,IMOEX,33,0,995.0,247.0,2019-03-04,2020-02-25,5,10,16,False,0.582995951417004,0.49934210526315786,0.6150234741784038,0.8618421052631579,0.7178082191780822,0.6153846153846154,0.8623481781376519,131.0,13.0,82.0,21.0
5,IMOEX,33,1,1499.0,247.0,2021-03-05,2022-02-22,5,10,16,False,0.5748987854251012,0.5502119766825648,0.5837837837837838,0.7941176470588235,0.6728971962616822,0.5506072874493927,0.7489878542510121,108.0,34.0,77.0,28.0
5,IMOEX,33,2,2003.0,185.0,2023-03-29,2023-12-15,5,10,16,False,0.4594594594594595,0.41351953842119066,0.6017699115044248,0.5528455284552846,0.576271186440678,0.6648648648648648,0.6108108108108108,68.0,17.0,45.0,55.0
5,IMOEX,33,mean,,,,,5,10,16,False,0.5391180654338549,0.48769120678897115,,,,,,,,,
5,IMOEX,34,0,995.0,247.0,2019-03-04,2020-02-25,5,20,8,False,0.5789473684210527,0.5355263157894737,0.6395348837209303,0.7236842105263158,0.6790123456790124,0.6153846153846154,0.6963562753036437,110.0,33.0,62.0,42.0
5,IMOEX,34,1,1499.0,247.0,2021-03-05,2022-02-22,5,20,8,False,0.5668016194331984,0.5420310015898251,0.5783783783783784,0.7867647058823529,0.6666666666666666,0.5506072874493927,0.7489878542510121,107.0,33.0,78.0,29.0
5,IMOEX,34,2,2003.0,185.0,2023-03-29,2023-12-15,5,20,8,False,0.518918918918919,0.48623131392604246,0.6545454545454545,0.5853658536585366,0.6180257510729614,0.6648648648648648,0.5945945945945946,72.0,24.0,38.0,51.0
5,IMOEX,34,mean,,,,,5,20,8,False,0.5548893022577234,0.5212628771017805,,,,,,,,,
5,IMOEX,35,0,995.0,247.0,2019-03-04,2020-02-25,5,20,16,False,0.5748987854251012,0.4986842105263158,0.6146341463414634,0.8289473684210527,0.7058823529411765,0.6153846153846154,0.8299595141700404,126.0,16.0,79.0,26.0
5,IMOEX,35,1,1499.0,247.0,2021-03-05,2022-02-22,5,20,16,False,0.5748987854251012,0.5502119766825648,0.5837837837837838,0.7941176470588235,0.6728971962616822,0.5506072874493927,0.7489878542510121,108.0,34.0,77.0,28.0
5,IMOEX,35,2,2003.0,185.0,2023-03-29,2023-12-15,5,20,16,False,0.4594594594594595,0.41351953842119066,0.6017699115044248,0.5528455284552846,0.576271186440678,0.6648648648648648,0.6108108108108108,68.0,17.0,45.0,55.0
5,IMOEX,35,mean,,,,,5,20,16,False,0.5364190101032206,0.48747190854335715,,,,,,,,,
5,IMOEX,36,0,995.0,247.0,2019-03-04,2020-02-25,5,50,8,False,0.611336032388664,0.5796052631578947,0.6728395061728395,0.7171052631578947,0.694267515923567,0.6153846153846154,0.6558704453441295,109.0,42.0,53.0,43.0
5,IMOEX,36,1,1499.0,247.0,2021-03-05,2022-02-22,5,50,8,False,0.5546558704453441,0.5318296237413884,0.5722222222222222,0.7573529411764706,0.6518987341772151,0.5506072874493927,0.728744939271255,103.0,34.0,77.0,33.0
5,IMOEX,36,2,2003.0,185.0,2023-03-29,2023-12-15,5,50,8,False,0.5081081081081081,0.47010228166797796,0.6428571428571429,0.5853658536585366,0.6127659574468085,0.6648648648648648,0.6054054054054054,72.0,22.0,40.0,51.0
5,IMOEX,36,mean,,,,,5,50,8,False,0.5580333369807055,0.527179056189087,,,,,,,,,
5,IMOEX,37,0,995.0,247.0,2019-03-04,2020-02-25,5,50,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,37,1,1499.0,247.0,2021-03-05,2022-02-22,5,50,16,False,0.5748987854251012,0.5485559088500265,0.582010582010582,0.8088235294117647,0.6769230769230768,0.5506072874493927,0.7651821862348178,110.0,32.0,79.0,26.0
5,IMOEX,37,2,2003.0,185.0,2023-03-29,2023-12-15,5,50,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,37,mean,,,,,5,50,16,False,0.5296713717766349,0.47279795311725753,,,,,,,,,
5,IMOEX,38,0,995.0,247.0,2019-03-04,2020-02-25,5,100,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,38,1,1499.0,247.0,2021-03-05,2022-02-22,5,100,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,38,2,2003.0,185.0,2023-03-29,2023-12-15,5,100,8,False,0.5243243243243243,0.41830579596118544,0.6190476190476191,0.7398373983739838,0.6740740740740742,0.6648648648648648,0.7945945945945946,91.0,6.0,56.0,32.0
5,IMOEX,38,mean,,,,,5,100,8,False,0.5377977167450851,0.47030088326031655,,,,,,,,,
5,IMOEX,39,0,995.0,247.0,2019-03-04,2020-02-25,5,100,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,39,1,1499.0,247.0,2021-03-05,2022-02-22,5,100,16,False,0.5870445344129555,0.5562731849496556,0.585,0.8602941176470589,0.6964285714285714,0.5506072874493927,0.8097165991902834,117.0,28.0,83.0,19.0
5,IMOEX,39,2,2003.0,185.0,2023-03-29,2023-12-15,5,100,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,39,mean,,,,,5,100,16,False,0.5337199547725863,0.4753703784838006,,,,,,,,,
5,IMOEX,40,0,995.0,247.0,2019-03-04,2020-02-25,6,10,8,False,0.562753036437247,0.5302631578947368,0.6375,0.6710526315789473,0.6538461538461537,0.6153846153846154,0.6477732793522267,102.0,37.0,58.0,50.0
5,IMOEX,40,1,1499.0,247.0,2021-03-05,2022-02-22,6,10,8,False,0.5344129554655871,0.5192435082140965,0.5652173913043478,0.6691176470588235,0.6127946127946128,0.5506072874493927,0.6518218623481782,91.0,41.0,70.0,45.0
5,IMOEX,40,2,2003.0,185.0,2023-03-29,2023-12-15,6,10,8,False,0.4756756756756757,0.44571203776553897,0.6226415094339622,0.5365853658536586,0.5764192139737991,0.6648648648648648,0.572972972972973,66.0,22.0,40.0,57.0
5,IMOEX,40,mean,,,,,6,10,8,False,0.5242805558595033,0.4984062346247908,,,,,,,,,
5,IMOEX,41,0,995.0,247.0,2019-03-04,2020-02-25,6,10,16,False,0.562753036437247,0.5243421052631578,0.6325301204819277,0.6907894736842105,0.660377358490566,0.6153846153846154,0.6720647773279352,105.0,34.0,61.0,47.0
5,IMOEX,41,1,1499.0,247.0,2021-03-05,2022-02-22,6,10,16,False,0.5263157894736842,0.5019541600423953,0.5519125683060109,0.7426470588235294,0.6332288401253918,0.5506072874493927,0.7408906882591093,101.0,29.0,82.0,35.0
5,IMOEX,41,2,2003.0,185.0,2023-03-29,2023-12-15,6,10,16,False,0.5513513513513514,0.4546289011277209,0.6388888888888888,0.7479674796747967,0.6891385767790261,0.6648648648648648,0.7783783783783784,92.0,10.0,52.0,31.0
5,IMOEX,41,mean,,,,,6,10,16,False,0.5468067257540942,0.4936417221444247,,,,,,,,,
5,IMOEX,42,0,995.0,247.0,2019-03-04,2020-02-25,6,20,8,False,0.5344129554655871,0.5190789473684211,0.6312056737588653,0.5855263157894737,0.6075085324232081,0.6153846153846154,0.5708502024291497,89.0,43.0,52.0,63.0
5,IMOEX,42,1,1499.0,247.0,2021-03-05,2022-02-22,6,20,8,False,0.5465587044534413,0.528616852146264,0.5714285714285714,0.7058823529411765,0.6315789473684211,0.5506072874493927,0.680161943319838,96.0,39.0,72.0,40.0
5,IMOEX,42,2,2003.0,185.0,2023-03-29,2023-12-15,6,20,8,False,0.4702702702702703,0.4336480461578809,0.6146788990825688,0.5447154471544715,0.5775862068965518,0.6648648648648648,0.5891891891891892,67.0,20.0,42.0,56.0
5,IMOEX,42,mean,,,,,6,20,8,False,0.5170806433964329,0.49378128189085535,,,,,,,,,
5,IMOEX,43,0,995.0,247.0,2019-03-04,2020-02-25,6,20,16,False,0.562753036437247,0.4888157894736842,0.6089108910891089,0.8092105263157895,0.6949152542372882,0.6153846153846154,0.8178137651821862,123.0,16.0,79.0,29.0
5,IMOEX,43,1,1499.0,247.0,2021-03-05,2022-02-22,6,20,16,False,0.5587044534412956,0.5363341282458929,0.5754189944134078,0.7573529411764706,0.653968253968254,0.5506072874493927,0.7246963562753036,103.0,35.0,76.0,33.0
5,IMOEX,43,2,2003.0,185.0,2023-03-29,2023-12-15,6,20,16,False,0.572972972972973,0.49088644112247576,0.6594202898550725,0.7398373983739838,0.6973180076628351,0.6648648648648648,0.745945945945946,91.0,15.0,47.0,32.0
5,IMOEX,43,mean,,,,,6,20,16,False,0.5648101542838385,0.505345452947351,,,,,,,,,
5,IMOEX,44,0,995.0,247.0,2019-03-04,2020-02-25,6,50,8,False,0.611336032388664,0.5796052631578947,0.6728395061728395,0.7171052631578947,0.694267515923567,0.6153846153846154,0.6558704453441295,109.0,42.0,53.0,43.0
5,IMOEX,44,1,1499.0,247.0,2021-03-05,2022-02-22,6,50,8,False,0.5546558704453441,0.5318296237413884,0.5722222222222222,0.7573529411764706,0.6518987341772151,0.5506072874493927,0.728744939271255,103.0,34.0,77.0,33.0
5,IMOEX,44,2,2003.0,185.0,2023-03-29,2023-12-15,6,50,8,False,0.5081081081081081,0.47010228166797796,0.6428571428571429,0.5853658536585366,0.6127659574468085,0.6648648648648648,0.6054054054054054,72.0,22.0,40.0,51.0
5,IMOEX,44,mean,,,,,6,50,8,False,0.5580333369807055,0.527179056189087,,,,,,,,,
5,IMOEX,45,0,995.0,247.0,2019-03-04,2020-02-25,6,50,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,45,1,1499.0,247.0,2021-03-05,2022-02-22,6,50,16,False,0.5748987854251012,0.5485559088500265,0.582010582010582,0.8088235294117647,0.6769230769230768,0.5506072874493927,0.7651821862348178,110.0,32.0,79.0,26.0
5,IMOEX,45,2,2003.0,185.0,2023-03-29,2023-12-15,6,50,16,False,0.4540540540540541,0.3934565958562812,0.5916666666666667,0.5772357723577236,0.5843621399176955,0.6648648648648648,0.6486486486486487,71.0,13.0,49.0,52.0
5,IMOEX,45,mean,,,,,6,50,16,False,0.5278695699748331,0.4727760980599973,,,,,,,,,
5,IMOEX,46,0,995.0,247.0,2019-03-04,2020-02-25,6,100,8,False,0.5263157894736842,0.45921052631578946,0.5906735751295337,0.75,0.6608695652173914,0.6153846153846154,0.7813765182186235,114.0,16.0,79.0,38.0
5,IMOEX,46,1,1499.0,247.0,2021-03-05,2022-02-22,6,100,8,False,0.562753036437247,0.5333863275039745,0.5714285714285714,0.8235294117647058,0.6746987951807228,0.5506072874493927,0.7935222672064778,112.0,27.0,84.0,24.0
5,IMOEX,46,2,2003.0,185.0,2023-03-29,2023-12-15,6,100,8,False,0.5243243243243243,0.41830579596118544,0.6190476190476191,0.7398373983739838,0.6740740740740742,0.6648648648648648,0.7945945945945946,91.0,6.0,56.0,32.0
5,IMOEX,46,mean,,,,,6,100,8,False,0.5377977167450851,0.47030088326031655,,,,,,,,,
5,IMOEX,47,0,995.0,247.0,2019-03-04,2020-02-25,6,100,16,False,0.5546558704453441,0.4763157894736842,0.6019417475728155,0.8157894736842105,0.6927374301675977,0.6153846153846154,0.8340080971659919,124.0,13.0,82.0,28.0
5,IMOEX,47,1,1499.0,247.0,2021-03-05,2022-02-22,6,100,16,False,0.5870445344129555,0.5562731849496556,0.585,0.8602941176470589,0.6964285714285714,0.5506072874493927,0.8097165991902834,117.0,28.0,83.0,19.0
5,IMOEX,47,2,2003.0,185.0,2023-03-29,2023-12-15,6,100,16,False,0.4594594594594595,0.3935221610280619,0.5934959349593496,0.5934959349593496,0.5934959349593496,0.6648648648648648,0.6648648648648648,73.0,12.0,50.0,50.0
5,IMOEX,47,mean,,,,,6,100,16,False,0.5337199547725863,0.4753703784838006,,,,,,,,,
5,IMOEX,48,0,995.0,247.0,2019-03-04,2020-02-25,2,20,16,True,0.6153846153846154,0.5,0.6153846153846154,1.0,0.761904761904762,0.6153846153846154,1.0,152.0,0.0,95.0,0.0
5,IMOEX,48,1,1499.0,247.0,2021-03-05,2022-02-22,2,20,16,True,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,48,2,2003.0,185.0,2023-03-29,2023-12-15,2,20,16,True,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,48,mean,,,,,2,20,16,True,0.6102855892329576,0.5,,,,,,,,,
5,IMOEX,49,0,995.0,247.0,2019-03-04,2020-02-25,2,50,16,True,0.6153846153846154,0.5,0.6153846153846154,1.0,0.761904761904762,0.6153846153846154,1.0,152.0,0.0,95.0,0.0
5,IMOEX,49,1,1499.0,247.0,2021-03-05,2022-02-22,2,50,16,True,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,49,2,2003.0,185.0,2023-03-29,2023-12-15,2,50,16,True,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,49,mean,,,,,2,50,16,True,0.6102855892329576,0.5,,,,,,,,,
5,IMOEX,50,0,995.0,247.0,2019-03-04,2020-02-25,3,20,16,True,0.6153846153846154,0.5,0.6153846153846154,1.0,0.761904761904762,0.6153846153846154,1.0,152.0,0.0,95.0,0.0
5,IMOEX,50,1,1499.0,247.0,2021-03-05,2022-02-22,3,20,16,True,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,50,2,2003.0,185.0,2023-03-29,2023-12-15,3,20,16,True,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,50,mean,,,,,3,20,16,True,0.6102855892329576,0.5,,,,,,,,,
5,IMOEX,51,0,995.0,247.0,2019-03-04,2020-02-25,3,50,16,True,0.6153846153846154,0.5,0.6153846153846154,1.0,0.761904761904762,0.6153846153846154,1.0,152.0,0.0,95.0,0.0
5,IMOEX,51,1,1499.0,247.0,2021-03-05,2022-02-22,3,50,16,True,0.5506072874493927,0.5,0.5506072874493927,1.0,0.7101827676240209,0.5506072874493927,1.0,136.0,0.0,111.0,0.0
5,IMOEX,51,2,2003.0,185.0,2023-03-29,2023-12-15,3,50,16,True,0.6648648648648648,0.5,0.6648648648648648,1.0,0.7987012987012987,0.6648648648648648,1.0,123.0,0.0,62.0,0.0
5,IMOEX,51,mean,,,,,3,50,16,True,0.6102855892329576,0.5,,,,,,,,,
5,RTSI,0,0,995.0,247.0,2019-03-04,2020-02-25,1,10,8,False,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,0,1,1499.0,247.0,2021-03-05,2022-02-21,1,10,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,0,2,2003.0,186.0,2023-03-28,2023-12-15,1,10,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,0,mean,,,,,1,10,8,False,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,1,0,995.0,247.0,2019-03-04,2020-02-25,1,10,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,1,1,1499.0,247.0,2021-03-05,2022-02-21,1,10,16,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,1,2,2003.0,186.0,2023-03-28,2023-12-15,1,10,16,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,1,mean,,,,,1,10,16,False,0.5003555207290352,0.46931021931021927,,,,,,,,,
5,RTSI,2,0,995.0,247.0,2019-03-04,2020-02-25,1,20,8,False,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,2,1,1499.0,247.0,2021-03-05,2022-02-21,1,20,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,2,2,2003.0,186.0,2023-03-28,2023-12-15,1,20,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,2,mean,,,,,1,20,8,False,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,3,0,995.0,247.0,2019-03-04,2020-02-25,1,20,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,3,1,1499.0,247.0,2021-03-05,2022-02-21,1,20,16,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,3,2,2003.0,186.0,2023-03-28,2023-12-15,1,20,16,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,3,mean,,,,,1,20,16,False,0.5003555207290352,0.46931021931021927,,,,,,,,,
5,RTSI,4,0,995.0,247.0,2019-03-04,2020-02-25,1,50,8,False,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,4,1,1499.0,247.0,2021-03-05,2022-02-21,1,50,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,4,2,2003.0,186.0,2023-03-28,2023-12-15,1,50,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,4,mean,,,,,1,50,8,False,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,5,0,995.0,247.0,2019-03-04,2020-02-25,1,50,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,5,1,1499.0,247.0,2021-03-05,2022-02-21,1,50,16,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,5,2,2003.0,186.0,2023-03-28,2023-12-15,1,50,16,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,5,mean,,,,,1,50,16,False,0.5003555207290352,0.46931021931021927,,,,,,,,,
5,RTSI,6,0,995.0,247.0,2019-03-04,2020-02-25,1,100,8,False,0.5991902834008097,0.5,0.5991902834008097,1.0,0.7493670886075949,0.5991902834008097,1.0,148.0,0.0,99.0,0.0
5,RTSI,6,1,1499.0,247.0,2021-03-05,2022-02-21,1,100,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,6,2,2003.0,186.0,2023-03-28,2023-12-15,1,100,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,6,mean,,,,,1,100,8,False,0.5705309593255263,0.5,,,,,,,,,
5,RTSI,7,0,995.0,247.0,2019-03-04,2020-02-25,1,100,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,7,1,1499.0,247.0,2021-03-05,2022-02-21,1,100,16,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,7,2,2003.0,186.0,2023-03-28,2023-12-15,1,100,16,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,7,mean,,,,,1,100,16,False,0.5003555207290352,0.46931021931021927,,,,,,,,,
5,RTSI,8,0,995.0,247.0,2019-03-04,2020-02-25,2,10,8,False,0.3765182186234818,0.38943488943488946,0.47058823529411764,0.32432432432432434,0.38400000000000006,0.5991902834008097,0.41295546558704455,48.0,45.0,54.0,100.0
5,RTSI,8,1,1499.0,247.0,2021-03-05,2022-02-21,2,10,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,8,2,2003.0,186.0,2023-03-28,2023-12-15,2,10,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,8,mean,,,,,2,10,8,False,0.49630693773308376,0.4631449631449631,,,,,,,,,
5,RTSI,9,0,995.0,247.0,2019-03-04,2020-02-25,2,10,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,9,1,1499.0,247.0,2021-03-05,2022-02-21,2,10,16,False,0.5141700404858299,0.49399022586184127,0.5384615384615384,0.7313432835820896,0.620253164556962,0.5425101214574899,0.7368421052631579,98.0,29.0,84.0,36.0
5,RTSI,9,2,2003.0,186.0,2023-03-28,2023-12-15,2,10,16,False,0.46236559139784944,0.4654481132075472,0.5340909090909091,0.44339622641509435,0.4845360824742268,0.5698924731182796,0.4731182795698925,47.0,39.0,41.0,59.0
5,RTSI,9,mean,,,,,2,10,16,False,0.45506653316500517,0.45578966566668216,,,,,,,,,
5,RTSI,10,0,995.0,247.0,2019-03-04,2020-02-25,2,20,8,False,0.3765182186234818,0.38943488943488946,0.47058823529411764,0.32432432432432434,0.38400000000000006,0.5991902834008097,0.41295546558704455,48.0,45.0,54.0,100.0
5,RTSI,10,1,1499.0,247.0,2021-03-05,2022-02-21,2,20,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,10,2,2003.0,186.0,2023-03-28,2023-12-15,2,20,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,10,mean,,,,,2,20,8,False,0.49630693773308376,0.4631449631449631,,,,,,,,,
5,RTSI,11,0,995.0,247.0,2019-03-04,2020-02-25,2,20,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,11,1,1499.0,247.0,2021-03-05,2022-02-21,2,20,16,False,0.5141700404858299,0.49399022586184127,0.5384615384615384,0.7313432835820896,0.620253164556962,0.5425101214574899,0.7368421052631579,98.0,29.0,84.0,36.0
5,RTSI,11,2,2003.0,186.0,2023-03-28,2023-12-15,2,20,16,False,0.46236559139784944,0.4654481132075472,0.5340909090909091,0.44339622641509435,0.4845360824742268,0.5698924731182796,0.4731182795698925,47.0,39.0,41.0,59.0
5,RTSI,11,mean,,,,,2,20,16,False,0.45506653316500517,0.45578966566668216,,,,,,,,,
5,RTSI,12,0,995.0,247.0,2019-03-04,2020-02-25,2,50,8,False,0.3765182186234818,0.38943488943488946,0.47058823529411764,0.32432432432432434,0.38400000000000006,0.5991902834008097,0.41295546558704455,48.0,45.0,54.0,100.0
5,RTSI,12,1,1499.0,247.0,2021-03-05,2022-02-21,2,50,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,12,2,2003.0,186.0,2023-03-28,2023-12-15,2,50,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,12,mean,,,,,2,50,8,False,0.49630693773308376,0.4631449631449631,,,,,,,,,
5,RTSI,13,0,995.0,247.0,2019-03-04,2020-02-25,2,50,16,False,0.38866396761133604,0.40793065793065797,0.4842105263157895,0.3108108108108108,0.3786008230452675,0.5991902834008097,0.38461538461538464,46.0,50.0,49.0,102.0
5,RTSI,13,1,1499.0,247.0,2021-03-05,2022-02-21,2,50,16,False,0.5141700404858299,0.49399022586184127,0.5384615384615384,0.7313432835820896,0.620253164556962,0.5425101214574899,0.7368421052631579,98.0,29.0,84.0,36.0
5,RTSI,13,2,2003.0,186.0,2023-03-28,2023-12-15,2,50,16,False,0.46236559139784944,0.4654481132075472,0.5340909090909091,0.44339622641509435,0.4845360824742268,0.5698924731182796,0.4731182795698925,47.0,39.0,41.0,59.0
5,RTSI,13,mean,,,,,2,50,16,False,0.45506653316500517,0.45578966566668216,,,,,,,,,
5,RTSI,14,0,995.0,247.0,2019-03-04,2020-02-25,2,100,8,False,0.3765182186234818,0.38943488943488946,0.47058823529411764,0.32432432432432434,0.38400000000000006,0.5991902834008097,0.41295546558704455,48.0,45.0,54.0,100.0
5,RTSI,14,1,1499.0,247.0,2021-03-05,2022-02-21,2,100,8,False,0.5425101214574899,0.5,0.5425101214574899,1.0,0.7034120734908137,0.5425101214574899,1.0,134.0,0.0,113.0,0.0
5,RTSI,14,2,2003.0,186.0,2023-03-28,2023-12-15,2,100,8,False,0.5698924731182796,0.5,0.5698924731182796,1.0,0.7260273972602741,0.5698924731182796,1.0,106.0,0.0,80.0,0.0
5,RTSI,14,mean,,,,,2,100,8,False,0.49630693773308376,0.4631449631449631,,,,,,,,,
